(12,9)	(12,10,30.26);(15,19,17.55);	(6,3,307.46);(6,4,297.86);(7,3,271.13);(7,4,258.95);(7,5,247.23);(8,3,234.31);(8,4,219.33);(8,5,206.25);(8,6,195.43);(8,7,187.35);(9,8,101.88);(9,9,93.14);(10,8,76.31);(11,7,69.12);(11,8,49);(12,7,58.4);(12,8,25.27);(15,15,117.15);(15,16,131.38);(16,6,145.8);(16,7,137.32);(16,8,114.29);(16,9,101.87);(17,6,169.99);(17,7,164.17);(18,0,277.57);(18,1,287.56);(18,3,240.05);(18,4,224.2);(18,7,31.53);	(6,3,307.46);(6,4,297.86);(7,3,271.13);(7,4,258.95);(7,5,247.23);(8,3,234.31);(8,4,219.33);(8,5,206.25);(8,6,195.43);(8,7,187.35);(9,8,101.88);(9,9,93.14);(10,8,76.31);(11,8,49);(12,10,30.26);(16,6,145.8);(16,7,137.32);(16,8,114.29);(17,6,169.99);(17,7,164.17);(18,0,277.57);(18,1,287.56);(18,3,240.05);(18,4,224.2);	(11,7,69.12);(12,7,58.4);(12,8,25.27);(15,15,117.15);(15,16,131.38);(15,19,17.55);(16,9,101.87);(18,7,31.53);
(12,10)		(6,3,307.81);(7,3,272.49);(7,4,257.39);(8,4,219.66);(8,5,203.93);(10,8,72.06);(12,9,30.26);(18,1,288.69);(18,3,239.5);	(6,3,307.81);(7,3,272.49);(7,4,257.39);(8,4,219.66);(8,5,203.93);(10,8,72.06);(18,1,288.69);(18,3,239.5);	(12,9,30.26);
(12,11)	(10,12,128.85);(11,12,171.54);(12,13,12.06);(14,8,133.37);(14,9,113.32);(14,10,90.33);(15,2,149.84);(15,3,113.4);(15,5,158.37);(15,12,50.2);(18,5,32.95);(18,6,38.48);(18,7,65.25);(18,8,56.55);(18,9,68.63);(18,11,140.99);	(6,3,333.89);(6,4,334.04);(7,3,295.17);(7,4,292.54);(7,5,288.95);(8,3,252.97);(8,4,247.27);(8,5,243.54);(8,6,242.17);(8,7,243.37);(9,7,152.17);(9,8,166.76);(9,9,168.33);(10,6,134.63);(10,9,162.45);(10,10,127.52);(10,13,49.93);(10,14,21.23);(11,4,125.32);(11,7,105.98);(12,5,60.9);(12,6,67.74);(12,7,75.2);(13,1,153.92);(13,3,77.71);(13,4,39.59);(13,5,37.32);(13,6,17.47);(13,11,110.93);(13,12,117.97);(13,14,98.95);(14,3,108.37);(14,4,61.55);(15,9,125.17);(15,10,77.77);(15,11,86.62);(15,15,108.9);(15,16,89.47);(16,6,195.78);(16,7,194.11);(16,9,133.87);(17,6,219.73);(17,7,221.28);(18,0,312.17);(18,1,312.18);(18,2,280.55);(18,3,270.62);(18,4,264.06);	(6,3,333.89);(6,4,334.04);(7,3,295.17);(7,4,292.54);(7,5,288.95);(8,3,252.97);(8,4,247.27);(8,5,243.54);(8,6,242.17);(8,7,243.37);(9,7,152.17);(9,8,166.76);(9,9,168.33);(10,6,134.63);(10,9,162.45);(11,4,125.32);(11,7,105.98);(12,5,60.9);(12,6,67.74);(12,7,75.2);(12,13,12.06);(13,6,17.47);(15,15,108.9);(15,16,89.47);(16,6,195.78);(16,7,194.11);(16,9,133.87);(17,6,219.73);(17,7,221.28);(18,0,312.17);(18,1,312.18);(18,2,280.55);(18,3,270.62);(18,4,264.06);(18,6,38.48);(18,7,65.25);	(10,10,127.52);(10,12,128.85);(10,13,49.93);(10,14,21.23);(11,12,171.54);(13,1,153.92);(13,3,77.71);(13,4,39.59);(13,5,37.32);(13,11,110.93);(13,12,117.97);(13,14,98.95);(14,3,108.37);(14,4,61.55);(14,8,133.37);(14,9,113.32);(14,10,90.33);(15,2,149.84);(15,3,113.4);(15,5,158.37);(15,9,125.17);(15,10,77.77);(15,11,86.62);(15,12,50.2);(18,5,32.95);(18,8,56.55);(18,9,68.63);(18,11,140.99);
(12,13)	(13,7,26.46);(14,8,145.17);(14,9,124.58);(15,5,170.05);(18,6,26.61);(18,7,53.44);(18,8,68.44);(18,9,80.22);(18,11,152.27);	(6,3,328.96);(6,4,328.13);(7,3,290.45);(7,4,286.77);(7,5,282.39);(8,3,248.85);(8,4,242.11);(8,5,237.32);(8,6,234.92);(8,7,235.18);(9,7,143.95);(9,8,157.3);(9,9,158.07);(10,6,126.53);(10,9,151.92);(10,10,137.93);(10,13,56.85);(10,14,32.71);(11,4,119.6);(11,7,97.84);(11,8,103.12);(12,5,60.55);(12,6,62.32);(12,7,67.11);(12,11,12.06);(13,1,164.1);(13,3,83.68);(13,4,51.04);(13,5,42.84);(13,6,16.54);(13,11,122.97);(13,12,129.78);(13,14,109.41);(14,3,119.59);(14,4,73.34);(15,9,134.92);(15,10,88.94);(15,11,98.67);(15,15,106.07);(15,16,91.28);(15,21,44.21);(16,6,187.89);(16,7,185.55);(16,8,165);(16,9,126.95);(17,6,212.04);(17,7,212.85);(18,0,306.33);(18,1,307.41);(18,2,276.2);(18,3,265.17);(18,4,257.68);	(6,3,328.96);(6,4,328.13);(7,3,290.45);(7,4,286.77);(7,5,282.39);(8,3,248.85);(8,4,242.11);(8,5,237.32);(8,6,234.92);(8,7,235.18);(9,7,143.95);(9,8,157.3);(9,9,158.07);(10,6,126.53);(10,9,151.92);(11,4,119.6);(11,7,97.84);(11,8,103.12);(12,5,60.55);(12,6,62.32);(12,7,67.11);(13,7,26.46);(15,15,106.07);(15,21,44.21);(16,6,187.89);(16,7,185.55);(16,8,165);(16,9,126.95);(17,6,212.04);(17,7,212.85);(18,0,306.33);(18,1,307.41);(18,2,276.2);(18,3,265.17);(18,4,257.68);(18,6,26.61);(18,7,53.44);	(10,10,137.93);(10,13,56.85);(10,14,32.71);(12,11,12.06);(13,1,164.1);(13,3,83.68);(13,4,51.04);(13,5,42.84);(13,6,16.54);(13,11,122.97);(13,12,129.78);(13,14,109.41);(14,3,119.59);(14,4,73.34);(14,8,145.17);(14,9,124.58);(15,5,170.05);(15,9,134.92);(15,10,88.94);(15,11,98.67);(15,16,91.28);(18,8,68.44);(18,9,80.22);(18,11,152.27);
(12,14)	(10,11,49.64);(10,12,96.43);(11,12,146.2);(14,11,46.01);(14,12,36.47);(15,2,123.56);(15,3,84.56);(15,14,27.49);(18,12,149.63);(18,13,143.7);	(14,8,132.18);(14,9,105.14);(14,10,71.93);(15,5,153.8);(15,13,30.23);(18,10,75.58);(18,11,131.19);	(10,11,49.64);(15,13,30.23);(15,14,27.49);	(10,12,96.43);(11,12,146.2);(14,8,132.18);(14,9,105.14);(14,10,71.93);(14,11,46.01);(14,12,36.47);(15,2,123.56);(15,3,84.56);(15,5,153.8);(18,10,75.58);(18,11,131.19);(18,12,149.63);(18,13,143.7);
(13,1)	(10,10,27.07);(10,13,112.27);(10,14,133.99);(12,11,153.92);(12,13,164.1);(13,2,56.08);(13,4,117.08);(13,5,126.97);(13,6,152.51);(13,12,62.47);(13,13,38.36);(13,14,55.41);(14,0,72.72);(14,1,70.15);(14,2,66.7);(14,3,51.93);(15,9,30.32);(18,6,186.11);	(6,3,351.47);(7,3,313.66);(7,4,323.77);(7,5,329.72);(8,3,268.66);(8,4,276.19);(8,5,285.9);(8,6,297.41);(8,7,310.52);(11,3,130.93);(15,8,34.47);(15,15,160.53);(16,6,266.63);(17,6,284.04);(17,7,294.43);(18,0,342.45);(18,1,329.93);(18,2,295.86);(18,3,300.1);(18,4,305.45);	(6,3,351.47);(7,3,313.66);(7,4,323.77);(7,5,329.72);(8,3,268.66);(8,4,276.19);(8,5,285.9);(8,6,297.41);(8,7,310.52);(10,10,27.07);(10,13,112.27);(10,14,133.99);(11,3,130.93);(12,11,153.92);(12,13,164.1);(13,2,56.08);(13,4,117.08);(13,5,126.97);(13,6,152.51);(13,12,62.47);(13,13,38.36);(13,14,55.41);(14,3,51.93);(15,9,30.32);(15,15,160.53);(16,6,266.63);(17,6,284.04);(17,7,294.43);(18,0,342.45);(18,1,329.93);(18,2,295.86);(18,3,300.1);(18,4,305.45);(18,6,186.11);	(14,0,72.72);(14,1,70.15);(14,2,66.7);(15,8,34.47);
(13,2)	(10,10,40.3);(12,3,28.49);(13,13,59.96);(15,7,133.87);(15,9,28.02);	(6,3,311.01);(7,3,271.86);(7,4,278.74);(7,5,282.39);(8,3,225.8);(8,4,230.13);(8,5,237.15);(8,6,246.51);(8,7,257.98);(11,3,75.92);(13,1,56.08);(15,8,90.43);(15,15,105.42);(16,6,212.84);(16,7,218.7);(17,6,231.44);(17,7,240.83);(18,0,298.14);(18,1,288.9);(18,2,254.29);(18,3,254.77);(18,4,257.38);	(6,3,311.01);(7,3,271.86);(7,4,278.74);(7,5,282.39);(8,3,225.8);(8,4,230.13);(8,5,237.15);(8,6,246.51);(8,7,257.98);(11,3,75.92);(12,3,28.49);(15,15,105.42);(16,6,212.84);(16,7,218.7);(17,6,231.44);(17,7,240.83);(18,0,298.14);(18,1,288.9);(18,2,254.29);(18,3,254.77);(18,4,257.38);	(10,10,40.3);(13,1,56.08);(13,13,59.96);(15,7,133.87);(15,8,90.43);(15,9,28.02);
(13,3)	(10,13,29.26);(10,14,64.72);(11,8,131.33);(12,11,77.71);(12,13,83.68);(13,4,57.93);(13,5,42.3);(13,6,68.39);(15,17,61.43);(18,6,99.17);	(6,3,297.48);(7,3,257.53);(7,4,260.49);(7,5,261.08);(8,3,211.27);(8,4,211.41);(8,5,214.59);(8,7,229.14);(9,7,146.02);(11,3,47.51);(11,4,105.18);(12,4,68.86);(15,15,73.93);(15,16,32.84);(16,6,182.2);(16,7,186.21);(16,8,171.63);(17,6,202.86);(17,7,210.24);(18,0,280.45);(18,1,275.12);(18,2,240.59);(18,3,236.54);(18,4,235.4);	(6,3,297.48);(7,3,257.53);(7,4,260.49);(7,5,261.08);(8,3,211.27);(8,4,211.41);(8,5,214.59);(8,7,229.14);(9,7,146.02);(10,13,29.26);(10,14,64.72);(11,3,47.51);(11,4,105.18);(11,8,131.33);(12,4,68.86);(12,11,77.71);(12,13,83.68);(13,5,42.3);(13,6,68.39);(15,15,73.93);(15,16,32.84);(15,17,61.43);(16,6,182.2);(16,7,186.21);(16,8,171.63);(17,6,202.86);(17,7,210.24);(18,0,280.45);(18,1,275.12);(18,2,240.59);(18,3,236.54);(18,4,235.4);(18,6,99.17);	(13,4,57.93);
(13,4)	(10,14,18.38);(12,11,39.59);(12,13,51.04);(15,11,51.9);(18,8,24.49);(18,9,40.94);	(6,3,343.93);(7,3,304.48);(7,4,304.93);(7,5,303.46);(8,3,260.01);(8,4,257.43);(8,5,257.05);(8,6,259);(8,7,263.32);(9,7,173.16);(10,6,155.58);(11,4,139.37);(13,1,117.08);(13,3,57.93);(13,14,61.7);(14,3,69.8);(14,4,23);(15,9,89.67);(15,10,38.89);(15,15,115.06);(15,16,82.75);(16,6,215.18);(16,7,215.7);(16,9,151.22);(17,6,238.24);(17,7,242.18);(18,0,324.82);(18,1,321.79);(18,2,288.57);(18,3,281.86);(18,4,277.95);	(6,3,343.93);(7,3,304.48);(7,4,304.93);(7,5,303.46);(8,3,260.01);(8,4,257.43);(8,5,257.05);(8,6,259);(8,7,263.32);(9,7,173.16);(10,6,155.58);(10,14,18.38);(11,4,139.37);(12,11,39.59);(12,13,51.04);(13,3,57.93);(15,15,115.06);(15,16,82.75);(16,6,215.18);(16,7,215.7);(16,9,151.22);(17,6,238.24);(17,7,242.18);(18,0,324.82);(18,1,321.79);(18,2,288.57);(18,3,281.86);(18,4,277.95);	(13,1,117.08);(13,14,61.7);(14,3,69.8);(14,4,23);(15,9,89.67);(15,10,38.89);(15,11,51.9);(18,8,24.49);(18,9,40.94);
(13,5)	(12,11,37.32);(12,13,42.84);(15,11,82.23);	(6,3,315.06);(7,3,275.3);(7,4,274.44);(7,5,271.93);(8,3,230.49);(8,4,226.56);(8,5,225.3);(8,6,226.75);(8,7,230.91);(9,7,140.72);(10,6,123.18);(10,10,101.82);(10,13,15.03);(11,4,106.73);(11,7,95.93);(12,5,32.67);(13,1,126.97);(13,3,42.3);(13,14,74.27);(14,3,88.31);(15,9,97.02);(15,15,83.52);(15,16,56.12);(16,6,182.7);(16,7,183.34);(16,9,118.51);(17,6,205.83);(17,7,209.79);(18,0,294.5);(18,1,292.88);(18,2,259.48);(18,3,251.25);(18,4,246.21);	(6,3,315.06);(7,3,275.3);(7,4,274.44);(7,5,271.93);(8,3,230.49);(8,4,226.56);(8,5,225.3);(8,6,226.75);(8,7,230.91);(9,7,140.72);(10,6,123.18);(11,4,106.73);(11,7,95.93);(12,5,32.67);(12,11,37.32);(12,13,42.84);(15,15,83.52);(15,16,56.12);(16,6,182.7);(16,7,183.34);(16,9,118.51);(17,6,205.83);(17,7,209.79);(18,0,294.5);(18,1,292.88);(18,2,259.48);(18,3,251.25);(18,4,246.21);	(10,10,101.82);(10,13,15.03);(13,1,126.97);(13,3,42.3);(13,14,74.27);(14,3,88.31);(15,9,97.02);(15,11,82.23);
(13,6)	(10,14,28.31);(12,11,17.47);(12,13,16.54);(13,11,120.09);(15,11,95.26);(18,6,33.65);	(6,3,319.39);(6,4,318.95);(7,3,280.34);(7,4,277.33);(7,5,273.34);(8,3,237.52);(8,4,231.41);(8,5,227.58);(8,6,226.33);(8,7,227.83);(9,7,136.28);(9,8,151.82);(9,9,154.36);(10,6,118.58);(10,9,148.9);(10,10,126.8);(10,13,42.23);(11,4,108.59);(11,7,89.84);(11,8,98.95);(12,5,44.7);(12,6,50.43);(12,7,59.2);(13,1,152.51);(13,3,68.39);(13,14,98.56);(14,3,110.55);(14,4,67.32);(15,9,122.8);(15,10,80.02);(15,15,92.38);(15,16,75.44);(16,6,179.99);(16,7,178.62);(16,9,117.37);(17,6,203.95);(17,7,205.8);(18,0,297.13);(18,1,297.59);(18,2,265.55);(18,3,255.13);(18,4,248.18);	(6,3,319.39);(6,4,318.95);(7,3,280.34);(7,4,277.33);(7,5,273.34);(8,3,237.52);(8,4,231.41);(8,5,227.58);(8,6,226.33);(8,7,227.83);(9,7,136.28);(9,8,151.82);(9,9,154.36);(10,6,118.58);(10,9,148.9);(11,4,108.59);(11,7,89.84);(11,8,98.95);(12,5,44.7);(12,6,50.43);(12,7,59.2);(12,13,16.54);(15,15,92.38);(16,6,179.99);(16,7,178.62);(16,9,117.37);(17,6,203.95);(17,7,205.8);(18,0,297.13);(18,1,297.59);(18,2,265.55);(18,3,255.13);(18,4,248.18);(18,6,33.65);	(10,10,126.8);(10,13,42.23);(10,14,28.31);(12,11,17.47);(13,1,152.51);(13,3,68.39);(13,11,120.09);(13,14,98.56);(14,3,110.55);(14,4,67.32);(15,9,122.8);(15,10,80.02);(15,11,95.26);(15,16,75.44);
(13,7)	(10,11,64.41);(11,12,187.77);(13,8,25.9);(13,9,45.99);(13,10,69.72);(14,12,80.88);(15,2,165.16);(15,5,185.17);(15,13,22.82);(15,14,48.79);(18,12,187.28);	(6,4,335.46);(12,13,26.46);(18,7,37.16);	(6,4,335.46);(10,11,64.41);(13,8,25.9);(13,9,45.99);(13,10,69.72);(18,7,37.16);	(11,12,187.77);(12,13,26.46);(14,12,80.88);(15,2,165.16);(15,5,185.17);(15,13,22.82);(15,14,48.79);(18,12,187.28);
(13,8)	(10,11,53.38);(13,9,20.17);(13,10,44.42);(15,18,29.86);	(13,7,25.9);	(13,9,20.17);(13,10,44.42);(15,18,29.86);	(10,11,53.38);(13,7,25.9);
(13,9)	(10,11,50.1);(13,10,24.75);(15,18,19.21);	(13,7,45.99);(13,8,20.17);(15,19,31.29);	(13,10,24.75);(15,19,31.29);	(10,11,50.1);(13,7,45.99);(13,8,20.17);(15,18,19.21);
(13,10)	(10,11,52.4);(15,14,62.93);	(13,7,69.72);(13,8,44.42);(13,9,24.75);(15,18,25.89);		(10,11,52.4);(13,7,69.72);(13,8,44.42);(13,9,24.75);(15,14,62.93);(15,18,25.89);
(13,11)	(10,14,92.25);(12,11,110.93);(12,13,122.97);(14,8,33.38);(18,11,54.24);	(6,3,396.03);(7,3,357.54);(7,4,362.76);(7,5,365.13);(8,3,313.52);(8,4,315.73);(8,7,332.22);(9,8,265.71);(11,4,207.93);(13,6,120.09);(15,11,24.89);(16,6,284.69);(16,7,287);(17,6,306.33);(17,7,312.3);(18,0,382.1);(18,1,374.1);(18,2,341);(18,3,339.65);	(6,3,396.03);(7,3,357.54);(7,4,362.76);(7,5,365.13);(8,3,313.52);(8,4,315.73);(8,7,332.22);(9,8,265.71);(10,14,92.25);(11,4,207.93);(12,11,110.93);(12,13,122.97);(13,6,120.09);(15,11,24.89);(16,6,284.69);(16,7,287);(17,6,306.33);(17,7,312.3);(18,0,382.1);(18,1,374.1);(18,2,341);(18,3,339.65);	(14,8,33.38);(18,11,54.24);
(13,12)	(12,11,117.97);(12,13,129.78);	(6,3,378.37);(7,3,339.93);(7,4,346.69);(7,5,350.24);(8,3,295.45);(8,4,299.29);(8,5,304.87);(8,6,312.24);(8,7,321.41);(9,7,237.61);(10,6,221.34);(10,10,43.94);(11,3,139.78);(11,4,197.79);(11,7,197.29);(12,3,94.42);(12,4,161.09);(12,5,128.76);(13,1,62.47);(13,13,25.59);(13,14,42.35);(14,0,77.24);(15,7,96.67);(15,9,54.75);(15,15,166.93);(15,16,125.82);(16,6,274.57);(16,7,278.29);(17,6,295.1);(17,7,302.52);(18,0,365.92);(18,1,356.46);(18,2,322.96);(18,3,323.32);(18,4,325.39);	(6,3,378.37);(7,3,339.93);(7,4,346.69);(7,5,350.24);(8,3,295.45);(8,4,299.29);(8,5,304.87);(8,6,312.24);(8,7,321.41);(9,7,237.61);(10,6,221.34);(10,10,43.94);(11,3,139.78);(11,4,197.79);(11,7,197.29);(12,3,94.42);(12,4,161.09);(12,5,128.76);(12,11,117.97);(12,13,129.78);(13,14,42.35);(15,9,54.75);(15,15,166.93);(15,16,125.82);(16,6,274.57);(16,7,278.29);(17,6,295.1);(17,7,302.52);(18,0,365.92);(18,1,356.46);(18,2,322.96);(18,3,323.32);(18,4,325.39);	(13,1,62.47);(13,13,25.59);(14,0,77.24);(15,7,96.67);
(13,13)	(13,12,25.59);(14,0,67.81);	(6,3,368.83);(7,3,330.27);(7,4,337.95);(7,5,342);(8,3,284.97);(8,4,289.85);(8,5,296.76);(8,6,305.54);(10,10,22.25);(13,1,38.36);(13,2,59.96);(15,7,84.65);(15,9,35.49);(18,0,357.16);(18,1,346.92);(18,2,312.83);(18,3,314.21);(18,4,317.06);	(6,3,368.83);(7,3,330.27);(7,4,337.95);(7,5,342);(8,3,284.97);(8,4,289.85);(8,5,296.76);(8,6,305.54);(10,10,22.25);(13,2,59.96);(13,12,25.59);(15,9,35.49);(18,0,357.16);(18,1,346.92);(18,2,312.83);(18,3,314.21);(18,4,317.06);	(13,1,38.36);(14,0,67.81);(15,7,84.65);
(13,14)	(10,13,60.52);(10,14,78.7);(12,5,92.49);(12,11,98.95);(12,13,109.41);(13,4,61.7);(13,5,74.27);(13,6,98.56);(13,12,42.35);(14,3,18.74);	(6,3,342.13);(7,3,302.9);(7,4,308.61);(7,5,311.17);(8,3,257.11);(8,4,260.03);(8,5,265.3);(8,6,272.74);(10,10,28.64);(13,1,55.41);(15,9,29.15);(15,16,85.55);(16,6,235.57);(17,7,263.63);(18,0,328.17);(18,1,319.96);(18,2,285.63);(18,3,284.75);(18,4,285.88);	(6,3,342.13);(7,3,302.9);(7,4,308.61);(7,5,311.17);(8,3,257.11);(8,4,260.03);(8,5,265.3);(8,6,272.74);(10,13,60.52);(10,14,78.7);(12,5,92.49);(12,11,98.95);(12,13,109.41);(13,4,61.7);(13,5,74.27);(13,6,98.56);(15,16,85.55);(16,6,235.57);(17,7,263.63);(18,0,328.17);(18,1,319.96);(18,2,285.63);(18,3,284.75);(18,4,285.88);	(10,10,28.64);(13,1,55.41);(13,12,42.35);(14,3,18.74);(15,9,29.15);
(14,0)	(11,14,97.48);(13,12,77.24);(14,1,26.54);(14,2,54.54);(14,5,46.96);(15,5,89.84);(15,6,25.75);	(6,3,423.82);(7,3,386.23);(7,4,396.32);(7,5,401.9);(8,3,341.36);(8,4,348.56);(13,1,72.72);(13,13,67.81);(15,9,94.28);(18,0,415.04);(18,1,402.36);(18,2,368.5);(18,3,372.63);	(6,3,423.82);(7,3,386.23);(7,4,396.32);(7,5,401.9);(8,3,341.36);(8,4,348.56);(11,14,97.48);(13,1,72.72);(13,12,77.24);(13,13,67.81);(14,1,26.54);(14,2,54.54);(15,5,89.84);(15,9,94.28);(18,0,415.04);(18,1,402.36);(18,2,368.5);(18,3,372.63);	(14,5,46.96);(15,6,25.75);
(14,1)	(14,2,29.68);(14,5,43.56);(15,6,29.69);	(6,3,417.52);(7,3,379.46);(7,4,388.21);(7,5,392.86);(8,3,334.51);(8,4,340.31);(8,5,347.85);(10,10,70.76);(13,1,70.15);(14,0,26.54);(15,7,49.03);(15,9,84.11);(18,0,407.21);(18,1,395.82);(18,2,361.95);(18,3,364.53);(18,4,368.04);	(6,3,417.52);(7,3,379.46);(7,4,388.21);(7,5,392.86);(8,3,334.51);(8,4,340.31);(8,5,347.85);(10,10,70.76);(13,1,70.15);(14,2,29.68);(15,9,84.11);(18,0,407.21);(18,1,395.82);(18,2,361.95);(18,3,364.53);(18,4,368.04);	(14,0,26.54);(14,5,43.56);(15,6,29.69);(15,7,49.03);
(14,2)	(15,6,57.63);	(6,3,400.4);(7,3,362.27);(7,4,370.1);(7,5,374.35);(8,3,317.87);(8,4,322.74);(8,5,329.22);(8,6,337.34);(10,10,57.81);(12,3,118.09);(13,1,66.7);(14,0,54.54);(14,1,29.68);(15,7,75.04);(15,9,70.73);(18,0,389.16);(18,1,378.61);(18,2,345.14);(18,3,346.7);(18,4,349.61);	(6,3,400.4);(7,3,362.27);(7,4,370.1);(7,5,374.35);(8,3,317.87);(8,4,322.74);(8,5,329.22);(8,6,337.34);(10,10,57.81);(12,3,118.09);(13,1,66.7);(15,9,70.73);(18,0,389.16);(18,1,378.61);(18,2,345.14);(18,3,346.7);(18,4,349.61);	(14,0,54.54);(14,1,29.68);(15,6,57.63);(15,7,75.04);
(14,3)	(10,13,75.69);(10,14,87.65);(12,11,108.37);(12,13,119.59);(13,4,69.8);(13,5,88.31);(13,6,110.55);	(6,3,358.58);(7,3,319.67);(7,4,325.99);(7,5,329.06);(8,3,274.32);(8,4,277.81);(8,5,283.39);(8,6,290.98);(8,7,300.46);(9,7,217.4);(10,10,26.68);(11,3,117.79);(11,4,176.93);(12,3,71.6);(12,4,140.37);(12,5,109.45);(13,1,51.93);(13,14,18.74);(15,9,34.8);(15,15,145.51);(15,16,103.97);(16,6,253.77);(16,7,257.85);(16,8,242.9);(17,6,274.07);(17,7,281.82);(18,0,345.41);(18,1,336.52);(18,2,302.46);(18,3,302.28);(18,4,303.93);	(6,3,358.58);(7,3,319.67);(7,4,325.99);(7,5,329.06);(8,3,274.32);(8,4,277.81);(8,5,283.39);(8,6,290.98);(8,7,300.46);(9,7,217.4);(10,13,75.69);(10,14,87.65);(11,3,117.79);(11,4,176.93);(12,3,71.6);(12,4,140.37);(12,5,109.45);(12,11,108.37);(12,13,119.59);(13,4,69.8);(13,5,88.31);(13,6,110.55);(13,14,18.74);(15,9,34.8);(15,15,145.51);(15,16,103.97);(16,6,253.77);(16,7,257.85);(16,8,242.9);(17,6,274.07);(17,7,281.82);(18,0,345.41);(18,1,336.52);(18,2,302.46);(18,3,302.28);(18,4,303.93);	(10,10,26.68);(13,1,51.93);
(14,4)	(10,14,40.74);(12,11,61.55);(12,13,73.34);(13,4,23);(13,6,67.32);(15,11,30.53);(18,5,42.35);	(6,3,355.54);(7,3,316.17);(7,4,318.41);(7,5,318.31);(8,3,271.35);(8,4,270.6);(8,5,271.94);(8,6,275.45);(8,7,281.16);(9,7,192.35);(10,6,175.03);(10,9,212.72);(11,3,107.76);(11,4,156.4);(11,7,148.17);(15,15,129.51);(15,16,92.86);(16,6,233.16);(16,7,234.6);(16,9,169.34);(17,6,255.62);(17,7,260.57);(18,0,338.21);(18,1,333.36);(18,2,299.85);(18,3,295.1);(18,4,292.84);	(6,3,355.54);(7,3,316.17);(7,4,318.41);(7,5,318.31);(8,3,271.35);(8,4,270.6);(8,5,271.94);(8,6,275.45);(8,7,281.16);(9,7,192.35);(10,6,175.03);(10,9,212.72);(10,14,40.74);(11,3,107.76);(11,4,156.4);(11,7,148.17);(12,11,61.55);(12,13,73.34);(13,4,23);(13,6,67.32);(15,15,129.51);(15,16,92.86);(16,6,233.16);(16,7,234.6);(16,9,169.34);(17,6,255.62);(17,7,260.57);(18,0,338.21);(18,1,333.36);(18,2,299.85);(18,3,295.1);(18,4,292.84);(18,5,42.35);	(15,11,30.53);
(14,5)	(14,6,26.75);(14,7,44.16);	(14,0,46.96);(14,1,43.56);(15,6,21.3);(15,7,62.91);	(14,0,46.96);(14,1,43.56);(14,6,26.75);(14,7,44.16);(15,6,21.3);	(15,7,62.91);
(14,6)	(14,7,17.41);(14,8,47.65);	(14,5,26.75);(15,6,34.65);(15,7,74.43);	(14,7,17.41);(14,8,47.65);	(14,5,26.75);(15,6,34.65);(15,7,74.43);
(14,7)		(14,5,44.16);(14,6,17.41);(15,6,49.84);		(14,5,44.16);(14,6,17.41);(15,6,49.84);
(14,8)	(10,11,177.22);(12,14,132.18);(14,9,29.16);(14,10,63.93);(14,11,94.35);(14,12,125.72);(15,14,157.84);	(12,11,133.37);(12,13,145.17);(13,11,33.38);(14,6,47.65);(15,6,80.38);(18,9,65.46);	(10,11,177.22);(12,11,133.37);(12,13,145.17);(12,14,132.18);(13,11,33.38);(14,9,29.16);(14,10,63.93);(14,11,94.35);(14,12,125.72);(15,14,157.84);(18,9,65.46);	(14,6,47.65);(15,6,80.38);
(14,9)	(10,11,148.79);(10,12,57.16);(11,12,68.62);(12,14,105.14);(14,10,35.1);(14,11,65.52);(14,12,96.63);(15,2,53.59);(15,14,129.99);(18,11,27.84);	(12,11,113.32);(12,13,124.58);(14,8,29.16);(15,12,74.55);(18,5,82.52);(18,9,45.28);(18,10,30.26);	(10,11,148.79);(10,12,57.16);(12,11,113.32);(12,13,124.58);(12,14,105.14);(14,10,35.1);(14,11,65.52);(14,12,96.63);(15,12,74.55);(15,14,129.99);(18,5,82.52);(18,9,45.28);(18,10,30.26);	(11,12,68.62);(14,8,29.16);(15,2,53.59);(18,11,27.84);
(14,10)	(10,11,114.06);(10,12,44.26);(12,14,71.93);(14,11,30.44);(14,12,61.99);(15,2,59.93);(15,3,27.46);(15,14,95.63);	(10,14,77.43);(12,11,90.33);(14,8,63.93);(14,9,35.1);(15,12,44.1);(18,5,57.84);(18,9,34.14);(18,10,13.51);	(10,11,114.06);(10,14,77.43);(12,11,90.33);(12,14,71.93);(14,11,30.44);(14,12,61.99);(15,12,44.1);(15,14,95.63);(18,5,57.84);(18,9,34.14);	(10,12,44.26);(14,8,63.93);(14,9,35.1);(15,2,59.93);(15,3,27.46);(18,10,13.51);
(14,11)	(10,11,84.21);(10,12,52.15);(11,12,100.51);(14,12,32.3);(15,2,78.05);(15,3,38.83);(15,14,66.71);	(12,14,46.01);(14,8,94.35);(14,9,65.52);(14,10,30.44);(15,12,29.47);(18,5,49.4);(18,8,56.72);(18,9,49.64);(18,10,39.6);(18,11,89.05);	(10,11,84.21);(12,14,46.01);(14,12,32.3);(15,12,29.47);(15,14,66.71);(18,5,49.4);	(10,12,52.15);(11,12,100.51);(14,8,94.35);(14,9,65.52);(14,10,30.44);(15,2,78.05);(15,3,38.83);(18,8,56.72);(18,9,49.64);(18,10,39.6);(18,11,89.05);
